ModbusId,UnitName,UnitId,FunctionGroup,FunctionNumber,DatapointId,DatapointName,Type,TypeName,Decimal,FunctionGroup name,Function name,Steps,Min. value,Max. value,Writable,unit,Commentary,Text 0,Text 1,Text 2,Text 3,Text 4,Text 5,Text 6,Text 7,Text 8,Text 9,Text 10,Text 11,Text 12,Text 13,Text 14,Text 15,Text 16,Text 17,Text 18,Text 19,Text 20,Text 21,Text 22,Text 23,Text 24,Text 25,Text 26,Text 27,Text 28,Text 29,Text 30,Text 31
10674,FW,203,0,0,204,Info SF1,1,S16,1,Allgemein,Allgemein,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10675,FW,203,0,0,205,Info SF2,1,S16,1,Allgemein,Allgemein,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10676,FW,203,0,0,206,Info VE4,1,S16,1,Allgemein,Allgemein,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10677,FW,203,0,0,207,Info VE5,1,S16,1,Allgemein,Allgemein,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10678,FW,203,0,0,208,Info VE6,1,S16,1,Allgemein,Allgemein,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10679,FW,203,0,0,209,Info VE7,1,S16,1,Allgemein,Allgemein,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10680,FW,203,0,0,210,Info VE8,1,S16,1,Allgemein,Allgemein,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10681,FW,203,0,0,211,Info VE9,1,S16,1,Allgemein,Allgemein,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10682,FW,203,0,0,212,Info VE1-FE1,1,S16,1,Allgemein,Allgemein,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10683,FW,203,0,0,213,Info VE2-FE1,1,S16,1,Allgemein,Allgemein,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10684,FW,203,0,0,214,Info VE3-FE1,1,S16,1,Allgemein,Allgemein,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10685,FW,203,0,0,215,Info VE1-FE2,1,S16,1,Allgemein,Allgemein,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10686,FW,203,0,0,216,Info VE2-FE2,1,S16,1,Allgemein,Allgemein,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10687,FW,203,0,0,217,Info VE3-FE2,1,S16,1,Allgemein,Allgemein,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10688,FW,203,0,0,218,Info VE1-FE3,1,S16,1,Allgemein,Allgemein,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10689,FW,203,0,0,219,Info VE2-FE3,1,S16,1,Allgemein,Allgemein,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10690,FW,203,0,0,220,Info VE3-FE3,1,S16,1,Allgemein,Allgemein,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10691,FW,203,0,0,221,Info VE1-FE4,1,S16,1,Allgemein,Allgemein,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10692,FW,203,0,0,222,Info VE2-FE4,1,S16,1,Allgemein,Allgemein,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10693,FW,203,0,0,223,Info VE3-FE4,1,S16,1,Allgemein,Allgemein,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10694,FW,203,0,0,224,Info VE1-FE5,1,S16,1,Allgemein,Allgemein,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10695,FW,203,0,0,225,Info VE2-FE5,1,S16,1,Allgemein,Allgemein,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10696,FW,203,0,0,226,Info VE3-FE5,1,S16,1,Allgemein,Allgemein,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10697,FW,203,0,0,227,Info VE10/IMP,1,U16,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10698,FW,203,0,0,228,Info VE3/IMP-FE1,1,U16,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10699,FW,203,0,0,229,Info VE3/IMP-FE2,1,U16,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10700,FW,203,0,0,230,Info VE3/IMP-FE3,1,U16,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10701,FW,203,0,0,231,Info VE3/IMP-FE4,1,U16,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10702,FW,203,0,0,232,Info VE3/IMP-FE5,1,U16,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10703,FW,203,0,0,233,Info VE10V-FE1,1,S16,1,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10704,FW,203,0,0,234,Info VE10V-FE2,1,S16,1,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10705,FW,203,0,0,235,Info VE10V-FE3,1,S16,1,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10706,FW,203,0,0,236,Info VE10V-FE4,1,S16,1,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10707,FW,203,0,0,237,Info VE10V-FE5,1,S16,1,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10708,FW,203,0,0,132,Betriebsstunden_high,2,U32,0,Allgemein,Allgemein,1,0,0,No,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10709,FW,203,0,0,132,Betriebsstunden_low,1,U32,0,Allgemein,Allgemein,1,0,0,No,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10710,FW,203,20,1,0,aktuelle Energie_high,2,U32,3,MBUS,MBus 1,1,0,0,No,MWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10711,FW,203,20,1,0,aktuelle Energie_low,1,U32,3,MBUS,MBus 1,1,0,0,No,MWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10712,FW,203,20,1,1,aktuelle Leistung_high,2,U32,1,MBUS,MBus 1,1,0,0,No,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10713,FW,203,20,1,1,aktuelle Leistung_low,1,U32,1,MBUS,MBus 1,1,0,0,No,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10714,FW,203,20,1,50,aktuelle Energie Kälte_high,2,U32,3,MBUS,MBus 1,1,0,0,No,MWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10715,FW,203,20,1,50,aktuelle Energie Kälte_low,1,U32,3,MBUS,MBus 1,1,0,0,No,MWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10716,FW,203,20,1,51,aktuelle Leistung Kälte_high,2,U32,1,MBUS,MBus 1,1,0,0,No,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10717,FW,203,20,1,51,aktuelle Leistung Kälte_low,1,U32,1,MBUS,MBus 1,1,0,0,No,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10718,FW,203,20,1,2,aktueller Durchfluss_high,2,U32,0,MBUS,MBus 1,1,0,0,No,l/h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10719,FW,203,20,1,2,aktueller Durchfluss_low,1,U32,0,MBUS,MBus 1,1,0,0,No,l/h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10720,FW,203,20,1,3,aktuelles Volumen_high,2,U32,1,MBUS,MBus 1,1,0,0,No,m3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10721,FW,203,20,1,3,aktuelles Volumen_low,1,U32,1,MBUS,MBus 1,1,0,0,No,m3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10722,FW,203,20,1,4,aktuelle Vorlauftemperatur ,1,S16,1,MBUS,MBus 1,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10723,FW,203,20,1,5,aktuelle Rücklauftemperatur ,1,S16,1,MBUS,MBus 1,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10724,FW,203,20,1,6,aktuelle Differenztemperatur,1,S16,1,MBUS,MBus 1,1,0,0,No,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10725,FW,203,20,1,7,Seriennummer_high,2,U32,0,MBUS,MBus 1,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10726,FW,203,20,1,7,Seriennummer_low,1,U32,0,MBUS,MBus 1,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10727,FW,203,20,1,8,Fehlermeldung/Mbus Status Byte,1,U8,0,MBUS,MBus 1,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10728,FW,203,20,1,11,Strom_high,2,U32,2,MBUS,MBus 1,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10729,FW,203,20,1,11,Strom_low,1,U32,2,MBUS,MBus 1,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10730,FW,203,20,1,12,Spannung,1,U16,1,MBUS,MBus 1,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10731,FW,203,20,1,13,Cosphi,1,U16,3,MBUS,MBus 1,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10732,FW,203,20,2,0,aktuelle Energie_high,2,U32,3,MBUS,MBus 2,1,0,0,No,MWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10733,FW,203,20,2,0,aktuelle Energie_low,1,U32,3,MBUS,MBus 2,1,0,0,No,MWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10734,FW,203,20,2,1,aktuelle Leistung_high,2,U32,1,MBUS,MBus 2,1,0,0,No,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10735,FW,203,20,2,1,aktuelle Leistung_low,1,U32,1,MBUS,MBus 2,1,0,0,No,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10736,FW,203,20,2,50,aktuelle Energie Kälte_high,2,U32,3,MBUS,MBus 2,1,0,0,No,MWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10737,FW,203,20,2,50,aktuelle Energie Kälte_low,1,U32,3,MBUS,MBus 2,1,0,0,No,MWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10738,FW,203,20,2,51,aktuelle Leistung Kälte_high,2,U32,1,MBUS,MBus 2,1,0,0,No,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10739,FW,203,20,2,51,aktuelle Leistung Kälte_low,1,U32,1,MBUS,MBus 2,1,0,0,No,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10740,FW,203,20,2,2,aktueller Durchfluss_high,2,U32,0,MBUS,MBus 2,1,0,0,No,l/h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10741,FW,203,20,2,2,aktueller Durchfluss_low,1,U32,0,MBUS,MBus 2,1,0,0,No,l/h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10742,FW,203,20,2,3,aktuelles Volumen_high,2,U32,1,MBUS,MBus 2,1,0,0,No,m3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10743,FW,203,20,2,3,aktuelles Volumen_low,1,U32,1,MBUS,MBus 2,1,0,0,No,m3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10744,FW,203,20,2,4,aktuelle Vorlauftemperatur ,1,S16,1,MBUS,MBus 2,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10745,FW,203,20,2,5,aktuelle Rücklauftemperatur ,1,S16,1,MBUS,MBus 2,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10746,FW,203,20,2,6,aktuelle Differenztemperatur,1,S16,1,MBUS,MBus 2,1,0,0,No,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10747,FW,203,20,2,7,Seriennummer_high,2,U32,0,MBUS,MBus 2,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10748,FW,203,20,2,7,Seriennummer_low,1,U32,0,MBUS,MBus 2,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10749,FW,203,20,2,8,Fehlermeldung/Mbus Status Byte,1,U8,0,MBUS,MBus 2,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10750,FW,203,20,2,11,Strom_high,2,U32,2,MBUS,MBus 2,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10751,FW,203,20,2,11,Strom_low,1,U32,2,MBUS,MBus 2,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10752,FW,203,20,2,12,Spannung,1,U16,1,MBUS,MBus 2,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10753,FW,203,20,2,13,Cosphi,1,U16,3,MBUS,MBus 2,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10754,FW,203,20,3,0,aktuelle Energie_high,2,U32,3,MBUS,MBus 3,1,0,0,No,MWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10755,FW,203,20,3,0,aktuelle Energie_low,1,U32,3,MBUS,MBus 3,1,0,0,No,MWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10756,FW,203,20,3,1,aktuelle Leistung_high,2,U32,1,MBUS,MBus 3,1,0,0,No,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10757,FW,203,20,3,1,aktuelle Leistung_low,1,U32,1,MBUS,MBus 3,1,0,0,No,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10758,FW,203,20,3,50,aktuelle Energie Kälte_high,2,U32,3,MBUS,MBus 3,1,0,0,No,MWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10759,FW,203,20,3,50,aktuelle Energie Kälte_low,1,U32,3,MBUS,MBus 3,1,0,0,No,MWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10760,FW,203,20,3,51,aktuelle Leistung Kälte_high,2,U32,1,MBUS,MBus 3,1,0,0,No,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10761,FW,203,20,3,51,aktuelle Leistung Kälte_low,1,U32,1,MBUS,MBus 3,1,0,0,No,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10762,FW,203,20,3,2,aktueller Durchfluss_high,2,U32,0,MBUS,MBus 3,1,0,0,No,l/h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10763,FW,203,20,3,2,aktueller Durchfluss_low,1,U32,0,MBUS,MBus 3,1,0,0,No,l/h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10764,FW,203,20,3,3,aktuelles Volumen_high,2,U32,1,MBUS,MBus 3,1,0,0,No,m3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10765,FW,203,20,3,3,aktuelles Volumen_low,1,U32,1,MBUS,MBus 3,1,0,0,No,m3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10766,FW,203,20,3,4,aktuelle Vorlauftemperatur ,1,S16,1,MBUS,MBus 3,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10767,FW,203,20,3,5,aktuelle Rücklauftemperatur ,1,S16,1,MBUS,MBus 3,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10768,FW,203,20,3,6,aktuelle Differenztemperatur,1,S16,1,MBUS,MBus 3,1,0,0,No,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10769,FW,203,20,3,7,Seriennummer_high,2,U32,0,MBUS,MBus 3,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10770,FW,203,20,3,7,Seriennummer_low,1,U32,0,MBUS,MBus 3,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10771,FW,203,20,3,8,Fehlermeldung/Mbus Status Byte,1,U8,0,MBUS,MBus 3,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10772,FW,203,20,3,11,Strom_high,2,U32,2,MBUS,MBus 3,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10773,FW,203,20,3,11,Strom_low,1,U32,2,MBUS,MBus 3,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10774,FW,203,20,3,12,Spannung,1,U16,1,MBUS,MBus 3,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10775,FW,203,20,3,13,Cosphi,1,U16,3,MBUS,MBus 3,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10776,FW,203,20,4,0,aktuelle Energie_high,2,U32,3,MBUS,MBus 4,1,0,0,No,MWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10777,FW,203,20,4,0,aktuelle Energie_low,1,U32,3,MBUS,MBus 4,1,0,0,No,MWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10778,FW,203,20,4,1,aktuelle Leistung_high,2,U32,1,MBUS,MBus 4,1,0,0,No,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10779,FW,203,20,4,1,aktuelle Leistung_low,1,U32,1,MBUS,MBus 4,1,0,0,No,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10780,FW,203,20,4,50,aktuelle Energie Kälte_high,2,U32,3,MBUS,MBus 4,1,0,0,No,MWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10781,FW,203,20,4,50,aktuelle Energie Kälte_low,1,U32,3,MBUS,MBus 4,1,0,0,No,MWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10782,FW,203,20,4,51,aktuelle Leistung Kälte_high,2,U32,1,MBUS,MBus 4,1,0,0,No,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10783,FW,203,20,4,51,aktuelle Leistung Kälte_low,1,U32,1,MBUS,MBus 4,1,0,0,No,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10784,FW,203,20,4,2,aktueller Durchfluss_high,2,U32,0,MBUS,MBus 4,1,0,0,No,l/h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10785,FW,203,20,4,2,aktueller Durchfluss_low,1,U32,0,MBUS,MBus 4,1,0,0,No,l/h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10786,FW,203,20,4,3,aktuelles Volumen_high,2,U32,1,MBUS,MBus 4,1,0,0,No,m3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10787,FW,203,20,4,3,aktuelles Volumen_low,1,U32,1,MBUS,MBus 4,1,0,0,No,m3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10788,FW,203,20,4,4,aktuelle Vorlauftemperatur ,1,S16,1,MBUS,MBus 4,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10789,FW,203,20,4,5,aktuelle Rücklauftemperatur ,1,S16,1,MBUS,MBus 4,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10790,FW,203,20,4,6,aktuelle Differenztemperatur,1,S16,1,MBUS,MBus 4,1,0,0,No,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10791,FW,203,20,4,7,Seriennummer_high,2,U32,0,MBUS,MBus 4,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10792,FW,203,20,4,7,Seriennummer_low,1,U32,0,MBUS,MBus 4,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10793,FW,203,20,4,8,Fehlermeldung/Mbus Status Byte,1,U8,0,MBUS,MBus 4,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10794,FW,203,20,4,11,Strom_high,2,U32,2,MBUS,MBus 4,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10795,FW,203,20,4,11,Strom_low,1,U32,2,MBUS,MBus 4,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10796,FW,203,20,4,12,Spannung,1,U16,1,MBUS,MBus 4,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10797,FW,203,20,4,13,Cosphi,1,U16,3,MBUS,MBus 4,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10798,FW,203,20,5,0,aktuelle Energie_high,2,U32,3,MBUS,MBus 5,1,0,0,No,MWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10799,FW,203,20,5,0,aktuelle Energie_low,1,U32,3,MBUS,MBus 5,1,0,0,No,MWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10800,FW,203,20,5,1,aktuelle Leistung_high,2,U32,1,MBUS,MBus 5,1,0,0,No,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10801,FW,203,20,5,1,aktuelle Leistung_low,1,U32,1,MBUS,MBus 5,1,0,0,No,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10802,FW,203,20,5,50,aktuelle Energie Kälte_high,2,U32,3,MBUS,MBus 5,1,0,0,No,MWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10803,FW,203,20,5,50,aktuelle Energie Kälte_low,1,U32,3,MBUS,MBus 5,1,0,0,No,MWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10804,FW,203,20,5,51,aktuelle Leistung Kälte_high,2,U32,1,MBUS,MBus 5,1,0,0,No,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10805,FW,203,20,5,51,aktuelle Leistung Kälte_low,1,U32,1,MBUS,MBus 5,1,0,0,No,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10806,FW,203,20,5,2,aktueller Durchfluss_high,2,U32,0,MBUS,MBus 5,1,0,0,No,l/h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10807,FW,203,20,5,2,aktueller Durchfluss_low,1,U32,0,MBUS,MBus 5,1,0,0,No,l/h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10808,FW,203,20,5,3,aktuelles Volumen_high,2,U32,1,MBUS,MBus 5,1,0,0,No,m3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10809,FW,203,20,5,3,aktuelles Volumen_low,1,U32,1,MBUS,MBus 5,1,0,0,No,m3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10810,FW,203,20,5,4,aktuelle Vorlauftemperatur ,1,S16,1,MBUS,MBus 5,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10811,FW,203,20,5,5,aktuelle Rücklauftemperatur ,1,S16,1,MBUS,MBus 5,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10812,FW,203,20,5,6,aktuelle Differenztemperatur,1,S16,1,MBUS,MBus 5,1,0,0,No,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10813,FW,203,20,5,7,Seriennummer_high,2,U32,0,MBUS,MBus 5,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10814,FW,203,20,5,7,Seriennummer_low,1,U32,0,MBUS,MBus 5,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10815,FW,203,20,5,8,Fehlermeldung/Mbus Status Byte,1,U8,0,MBUS,MBus 5,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10816,FW,203,20,5,11,Strom_high,2,U32,2,MBUS,MBus 5,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10817,FW,203,20,5,11,Strom_low,1,U32,2,MBUS,MBus 5,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10818,FW,203,20,5,12,Spannung,1,U16,1,MBUS,MBus 5,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10819,FW,203,20,5,13,Cosphi,1,U16,3,MBUS,MBus 5,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10820,FW,203,20,6,0,aktuelle Energie_high,2,U32,3,MBUS,MBus 6,1,0,0,No,MWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10821,FW,203,20,6,0,aktuelle Energie_low,1,U32,3,MBUS,MBus 6,1,0,0,No,MWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10822,FW,203,20,6,1,aktuelle Leistung_high,2,U32,1,MBUS,MBus 6,1,0,0,No,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10823,FW,203,20,6,1,aktuelle Leistung_low,1,U32,1,MBUS,MBus 6,1,0,0,No,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10824,FW,203,20,6,50,aktuelle Energie Kälte_high,2,U32,3,MBUS,MBus 6,1,0,0,No,MWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10825,FW,203,20,6,50,aktuelle Energie Kälte_low,1,U32,3,MBUS,MBus 6,1,0,0,No,MWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10826,FW,203,20,6,51,aktuelle Leistung Kälte_high,2,U32,1,MBUS,MBus 6,1,0,0,No,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10827,FW,203,20,6,51,aktuelle Leistung Kälte_low,1,U32,1,MBUS,MBus 6,1,0,0,No,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10828,FW,203,20,6,2,aktueller Durchfluss_high,2,U32,0,MBUS,MBus 6,1,0,0,No,l/h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10829,FW,203,20,6,2,aktueller Durchfluss_low,1,U32,0,MBUS,MBus 6,1,0,0,No,l/h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10830,FW,203,20,6,3,aktuelles Volumen_high,2,U32,1,MBUS,MBus 6,1,0,0,No,m3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
